date,scope,period,rainfall_accum_mm,spi,spi_status,source
2007-02-01,project_area,SPI-3,823.7984,-0.2165,normal,CHIRPS v2 Final
2008-02-01,project_area,SPI-3,829.0860,-0.1668,normal,CHIRPS v2 Final
2009-02-01,project_area,SPI-3,860.9337,0.1282,normal,CHIRPS v2 Final
2010-02-01,project_area,SPI-3,961.2892,1.0129,wet,CHIRPS v2 Final
2011-02-01,project_area,SPI-3,624.3006,-2.2741,extreme_drought,CHIRPS v2 Final
2012-02-01,project_area,SPI-3,956.1517,0.9691,normal,CHIRPS v2 Final
2013-02-01,project_area,SPI-3,872.1463,0.2303,normal,CHIRPS v2 Final
2014-02-01,project_area,SPI-3,804.1012,-0.4036,normal,CHIRPS v2 Final
2015-02-01,project_area,SPI-3,924.1796,0.6932,normal,CHIRPS v2 Final
2016-02-01,project_area,SPI-3,1096.1435,2.1104,extremely_wet,CHIRPS v2 Final
2017-02-01,project_area,SPI-3,902.4322,0.5019,normal,CHIRPS v2 Final
2018-02-01,project_area,SPI-3,792.0092,-0.5200,normal,CHIRPS v2 Final
2019-02-01,project_area,SPI-3,949.4853,0.9121,normal,CHIRPS v2 Final
2020-02-01,project_area,SPI-3,840.5801,-0.0595,normal,CHIRPS v2 Final
2021-02-01,project_area,SPI-3,1215.3936,3.0096,extremely_wet,CHIRPS v2 Final
2022-02-01,project_area,SPI-3,846.7969,-0.0018,normal,CHIRPS v2 Final
2023-02-01,project_area,SPI-3,827.2580,-0.1840,normal,CHIRPS v2 Final
2024-02-01,project_area,SPI-3,898.7128,0.4689,normal,CHIRPS v2 Final
2025-02-01,project_area,SPI-3,1025.7964,1.5497,very_wet,CHIRPS v2 Final
1981-03-01,project_area,SPI-3,666.2085,-1.8998,severe_drought,CHIRPS v2 Final
1982-03-01,project_area,SPI-3,886.7779,0.1922,normal,CHIRPS v2 Final
1983-03-01,project_area,SPI-3,920.2229,0.4777,normal,CHIRPS v2 Final
1984-03-01,project_area,SPI-3,855.8390,-0.0784,normal,CHIRPS v2 Final
1985-03-01,project_area,SPI-3,844.7147,-0.1773,normal,CHIRPS v2 Final
1986-03-01,project_area,SPI-3,899.2088,0.2991,normal,CHIRPS v2 Final
1987-03-01,project_area,SPI-3,888.0388,0.2031,normal,CHIRPS v2 Final
1988-03-01,project_area,SPI-3,910.2734,0.3935,normal,CHIRPS v2 Final
1989-03-01,project_area,SPI-3,885.4850,0.1810,normal,CHIRPS v2 Final
1990-03-01,project_area,SPI-3,791.2888,-0.6647,normal,CHIRPS v2 Final
1991-03-01,project_area,SPI-3,1012.9810,1.2352,wet,CHIRPS v2 Final
1992-03-01,project_area,SPI-3,951.3260,0.7371,normal,CHIRPS v2 Final
1993-03-01,project_area,SPI-3,781.0173,-0.7610,normal,CHIRPS v2 Final
1994-03-01,project_area,SPI-3,950.0446,0.7265,normal,CHIRPS v2 Final
1995-03-01,project_area,SPI-3,895.0890,0.2638,normal,CHIRPS v2 Final
1996-03-01,project_area,SPI-3,900.8641,0.3133,normal,CHIRPS v2 Final
1997-03-01,project_area,SPI-3,531.9376,-3.4169,extreme_drought,CHIRPS v2 Final
1998-03-01,project_area,SPI-3,763.2369,-0.9296,normal,CHIRPS v2 Final
1999-03-01,project_area,SPI-3,856.6639,-0.0711,normal,CHIRPS v2 Final
2000-03-01,project_area,SPI-3,901.7100,0.3205,normal,CHIRPS v2 Final
2001-03-01,project_area,SPI-3,768.0948,-0.8832,normal,CHIRPS v2 Final
2002-03-01,project_area,SPI-3,821.0956,-0.3902,normal,CHIRPS v2 Final
2003-03-01,project_area,SPI-3,785.4645,-0.7192,normal,CHIRPS v2 Final
2004-03-01,project_area,SPI-3,817.1695,-0.4259,normal,CHIRPS v2 Final
2005-03-01,project_area,SPI-3,694.5047,-1.6075,severe_drought,CHIRPS v2 Final
2006-03-01,project_area,SPI-3,927.2485,0.5368,normal,CHIRPS v2 Final
2007-03-01,project_area,SPI-3,770.8107,-0.8574,normal,CHIRPS v2 Final
2008-03-01,project_area,SPI-3,914.1699,0.4265,normal,CHIRPS v2 Final
2009-03-01,project_area,SPI-3,825.7677,-0.3477,normal,CHIRPS v2 Final
2010-03-01,project_area,SPI-3,1003.0939,1.1567,wet,CHIRPS v2 Final
2011-03-01,project_area,SPI-3,767.9618,-0.8845,normal,CHIRPS v2 Final
2012-03-01,project_area,SPI-3,732.0109,-1.2322,moderate_dry,CHIRPS v2 Final
2013-03-01,project_area,SPI-3,822.3733,-0.3785,normal,CHIRPS v2 Final
2014-03-01,project_area,SPI-3,866.1833,0.0128,normal,CHIRPS v2 Final
2015-03-01,project_area,SPI-3,898.2828,0.2912,normal,CHIRPS v2 Final
2016-03-01,project_area,SPI-3,957.5076,0.7880,normal,CHIRPS v2 Final
2017-03-01,project_area,SPI-3,887.8459,0.2014,normal,CHIRPS v2 Final
2018-03-01,project_area,SPI-3,831.7393,-0.2937,normal,CHIRPS v2 Final
2019-03-01,project_area,SPI-3,874.7301,0.0876,normal,CHIRPS v2 Final
2020-03-01,project_area,SPI-3,983.2183,0.9973,normal,CHIRPS v2 Final
2021-03-01,project_area,SPI-3,1255.7842,3.0234,extremely_wet,CHIRPS v2 Final
2022-03-01,project_area,SPI-3,886.2057,0.1872,normal,CHIRPS v2 Final
2023-03-01,project_area,SPI-3,905.5053,0.3529,normal,CHIRPS v2 Final
2024-03-01,project_area,SPI-3,964.3198,0.8438,normal,CHIRPS v2 Final
2025-03-01,project_area,SPI-3,1083.2848,1.7794,very_wet,CHIRPS v2 Final
1981-04-01,project_area,SPI-3,843.6926,-0.4530,normal,CHIRPS v2 Final
1982-04-01,project_area,SPI-3,809.3335,-0.8655,normal,CHIRPS v2 Final
1983-04-01,project_area,SPI-3,886.4507,0.0450,normal,CHIRPS v2 Final
1984-04-01,project_area,SPI-3,868.9590,-0.1567,normal,CHIRPS v2 Final
1985-04-01,project_area,SPI-3,802.3869,-0.9503,normal,CHIRPS v2 Final
1986-04-01,project_area,SPI-3,1088.2087,2.2011,extremely_wet,CHIRPS v2 Final
1987-04-01,project_area,SPI-3,845.6226,-0.4301,normal,CHIRPS v2 Final
1988-04-01,project_area,SPI-3,919.1995,0.4156,normal,CHIRPS v2 Final
1989-04-01,project_area,SPI-3,767.6948,-1.3815,moderate_dry,CHIRPS v2 Final
1990-04-01,project_area,SPI-3,796.6422,-1.0208,moderate_dry,CHIRPS v2 Final
1991-04-01,project_area,SPI-3,911.7640,0.3323,normal,CHIRPS v2 Final
1992-04-01,project_area,SPI-3,965.3095,0.9229,normal,CHIRPS v2 Final
1993-04-01,project_area,SPI-3,866.5367,-0.1849,normal,CHIRPS v2 Final
1994-04-01,project_area,SPI-3,932.2474,0.5609,normal,CHIRPS v2 Final
1995-04-01,project_area,SPI-3,828.9368,-0.6287,normal,CHIRPS v2 Final
1996-04-01,project_area,SPI-3,764.2832,-1.4246,moderate_dry,CHIRPS v2 Final
1997-04-01,project_area,SPI-3,675.4251,-2.5964,extreme_drought,CHIRPS v2 Final
1998-04-01,project_area,SPI-3,825.3739,-0.6715,normal,CHIRPS v2 Final
1999-04-01,project_area,SPI-3,808.3283,-0.8777,normal,CHIRPS v2 Final
2000-04-01,project_area,SPI-3,879.2257,-0.0380,normal,CHIRPS v2 Final
2001-04-01,project_area,SPI-3,865.4610,-0.1974,normal,CHIRPS v2 Final
2002-04-01,project_area,SPI-3,922.7542,0.4553,normal,CHIRPS v2 Final
2003-04-01,project_area,SPI-3,842.0436,-0.4725,normal,CHIRPS v2 Final
2004-04-01,project_area,SPI-3,772.6745,-1.3188,moderate_dry,CHIRPS v2 Final
2005-04-01,project_area,SPI-3,862.8844,-0.2274,normal,CHIRPS v2 Final
2006-04-01,project_area,SPI-3,884.8519,0.0267,normal,CHIRPS v2 Final
2007-04-01,project_area,SPI-3,918.9783,0.4132,normal,CHIRPS v2 Final
2008-04-01,project_area,SPI-3,955.8081,0.8197,normal,CHIRPS v2 Final
2009-04-01,project_area,SPI-3,867.0920,-0.1784,normal,CHIRPS v2 Final
2010-04-01,project_area,SPI-3,962.2923,0.8902,normal,CHIRPS v2 Final
2011-04-01,project_area,SPI-3,797.0710,-1.0155,moderate_dry,CHIRPS v2 Final
2012-04-01,project_area,SPI-3,782.0883,-1.2010,moderate_dry,CHIRPS v2 Final
2013-04-01,project_area,SPI-3,862.6887,-0.2297,normal,CHIRPS v2 Final
2014-04-01,project_area,SPI-3,918.4529,0.4073,normal,CHIRPS v2 Final
2015-04-01,project_area,SPI-3,1023.4086,1.5398,very_wet,CHIRPS v2 Final
2016-04-01,project_area,SPI-3,925.9471,0.4909,normal,CHIRPS v2 Final
2017-04-01,project_area,SPI-3,882.1297,-0.0046,normal,CHIRPS v2 Final
2018-04-01,project_area,SPI-3,896.7164,0.1621,normal,CHIRPS v2 Final
2019-04-01,project_area,SPI-3,954.9856,0.8108,normal,CHIRPS v2 Final
2020-04-01,project_area,SPI-3,1114.9455,2.4665,extremely_wet,CHIRPS v2 Final
2021-04-01,project_area,SPI-3,1097.9078,2.2979,extremely_wet,CHIRPS v2 Final
2022-04-01,project_area,SPI-3,846.2377,-0.4229,normal,CHIRPS v2 Final
2023-04-01,project_area,SPI-3,945.3430,0.7053,normal,CHIRPS v2 Final
2024-04-01,project_area,SPI-3,869.3552,-0.1521,normal,CHIRPS v2 Final
2025-04-01,project_area,SPI-3,984.8331,1.1329,wet,CHIRPS v2 Final
1981-05-01,project_area,SPI-3,932.5356,0.5260,normal,CHIRPS v2 Final
1982-05-01,project_area,SPI-3,730.1395,-1.1206,moderate_dry,CHIRPS v2 Final
1983-05-01,project_area,SPI-3,1048.2953,1.3624,wet,CHIRPS v2 Final
1984-05-01,project_area,SPI-3,945.8749,0.6257,normal,CHIRPS v2 Final
1985-05-01,project_area,SPI-3,877.0156,0.1002,normal,CHIRPS v2 Final
1986-05-01,project_area,SPI-3,1069.0362,1.5057,very_wet,CHIRPS v2 Final
1987-05-01,project_area,SPI-3,842.4496,-0.1739,normal,CHIRPS v2 Final
1988-05-01,project_area,SPI-3,955.2456,0.6953,normal,CHIRPS v2 Final
1989-05-01,project_area,SPI-3,805.0801,-0.4790,normal,CHIRPS v2 Final
1990-05-01,project_area,SPI-3,792.8952,-0.5805,normal,CHIRPS v2 Final
1991-05-01,project_area,SPI-3,906.0183,0.3248,normal,CHIRPS v2 Final
1992-05-01,project_area,SPI-3,951.8400,0.6700,normal,CHIRPS v2 Final
1993-05-01,project_area,SPI-3,1062.9344,1.4638,wet,CHIRPS v2 Final
1994-05-01,project_area,SPI-3,790.2976,-0.6022,normal,CHIRPS v2 Final
1995-05-01,project_area,SPI-3,825.6437,-0.3100,normal,CHIRPS v2 Final
1996-05-01,project_area,SPI-3,609.2684,-2.2571,extreme_drought,CHIRPS v2 Final
1997-05-01,project_area,SPI-3,580.8186,-2.5467,extreme_drought,CHIRPS v2 Final
1998-05-01,project_area,SPI-3,844.1158,-0.1605,normal,CHIRPS v2 Final
1999-05-01,project_area,SPI-3,792.3055,-0.5854,normal,CHIRPS v2 Final
2000-05-01,project_area,SPI-3,871.1554,0.0543,normal,CHIRPS v2 Final
2001-05-01,project_area,SPI-3,955.4445,0.6967,normal,CHIRPS v2 Final
2002-05-01,project_area,SPI-3,792.8513,-0.5808,normal,CHIRPS v2 Final
2003-05-01,project_area,SPI-3,693.4003,-1.4515,moderate_dry,CHIRPS v2 Final
2004-05-01,project_area,SPI-3,811.9363,-0.4223,normal,CHIRPS v2 Final
2005-05-01,project_area,SPI-3,740.8633,-1.0261,moderate_dry,CHIRPS v2 Final
2006-05-01,project_area,SPI-3,877.2962,0.1024,normal,CHIRPS v2 Final
2007-05-01,project_area,SPI-3,877.2369,0.1020,normal,CHIRPS v2 Final
2008-05-01,project_area,SPI-3,843.5333,-0.1652,normal,CHIRPS v2 Final
2009-05-01,project_area,SPI-3,791.5319,-0.5919,normal,CHIRPS v2 Final
2010-05-01,project_area,SPI-3,1024.3553,1.1946,wet,CHIRPS v2 Final
2011-05-01,project_area,SPI-3,854.0391,-0.0812,normal,CHIRPS v2 Final
2012-05-01,project_area,SPI-3,651.0507,-1.8481,severe_drought,CHIRPS v2 Final
2013-05-01,project_area,SPI-3,1017.6184,1.1469,wet,CHIRPS v2 Final
2014-05-01,project_area,SPI-3,950.3704,0.6591,normal,CHIRPS v2 Final
2015-05-01,project_area,SPI-3,897.7725,0.2615,normal,CHIRPS v2 Final
2016-05-01,project_area,SPI-3,1068.0089,1.4987,wet,CHIRPS v2 Final
2017-05-01,project_area,SPI-3,868.6950,0.0349,normal,CHIRPS v2 Final
2018-05-01,project_area,SPI-3,1002.2766,1.0376,wet,CHIRPS v2 Final
2019-05-01,project_area,SPI-3,795.4482,-0.5591,normal,CHIRPS v2 Final
2020-05-01,project_area,SPI-3,1180.8789,2.2490,extremely_wet,CHIRPS v2 Final
2021-05-01,project_area,SPI-3,736.3722,-1.0656,moderate_dry,CHIRPS v2 Final
2022-05-01,project_area,SPI-3,818.6351,-0.3672,normal,CHIRPS v2 Final
2023-05-01,project_area,SPI-3,779.3298,-0.6947,normal,CHIRPS v2 Final
2024-05-01,project_area,SPI-3,916.9839,0.4085,normal,CHIRPS v2 Final
2025-05-01,project_area,SPI-3,991.0451,0.9568,normal,CHIRPS v2 Final
1981-06-01,project_area,SPI-3,713.3940,-0.0894,normal,CHIRPS v2 Final
1982-06-01,project_area,SPI-3,455.0059,-2.0984,extreme_drought,CHIRPS v2 Final
1983-06-01,project_area,SPI-3,875.2670,0.9265,normal,CHIRPS v2 Final
1984-06-01,project_area,SPI-3,622.9129,-0.7261,normal,CHIRPS v2 Final
1985-06-01,project_area,SPI-3,784.8580,0.3762,normal,CHIRPS v2 Final
1986-06-01,project_area,SPI-3,919.6227,1.1829,wet,CHIRPS v2 Final
1987-06-01,project_area,SPI-3,677.7952,-0.3330,normal,CHIRPS v2 Final
1988-06-01,project_area,SPI-3,777.0340,0.3266,normal,CHIRPS v2 Final
1989-06-01,project_area,SPI-3,646.0485,-0.5577,normal,CHIRPS v2 Final
1990-06-01,project_area,SPI-3,598.1408,-0.9112,normal,CHIRPS v2 Final
1991-06-01,project_area,SPI-3,567.3251,-1.1488,moderate_dry,CHIRPS v2 Final
1992-06-01,project_area,SPI-3,668.6957,-0.3967,normal,CHIRPS v2 Final
1993-06-01,project_area,SPI-3,1007.1116,1.6658,very_wet,CHIRPS v2 Final
1994-06-01,project_area,SPI-3,605.4487,-0.8560,normal,CHIRPS v2 Final
1995-06-01,project_area,SPI-3,797.7838,0.4573,normal,CHIRPS v2 Final
1996-06-01,project_area,SPI-3,468.8175,-1.9735,severe_drought,CHIRPS v2 Final
1997-06-01,project_area,SPI-3,457.5596,-2.0751,extreme_drought,CHIRPS v2 Final
1998-06-01,project_area,SPI-3,889.6752,1.0107,wet,CHIRPS v2 Final
1999-06-01,project_area,SPI-3,765.0790,0.2502,normal,CHIRPS v2 Final
2000-06-01,project_area,SPI-3,776.6715,0.3243,normal,CHIRPS v2 Final
2001-06-01,project_area,SPI-3,831.9006,0.6675,normal,CHIRPS v2 Final
2002-06-01,project_area,SPI-3,723.9551,-0.0187,normal,CHIRPS v2 Final
2003-06-01,project_area,SPI-3,562.0082,-1.1907,moderate_dry,CHIRPS v2 Final
2004-06-01,project_area,SPI-3,635.4321,-0.6344,normal,CHIRPS v2 Final
2005-06-01,project_area,SPI-3,570.4405,-1.1244,moderate_dry,CHIRPS v2 Final
2006-06-01,project_area,SPI-3,868.1087,0.8843,normal,CHIRPS v2 Final
2007-06-01,project_area,SPI-3,837.5317,0.7016,normal,CHIRPS v2 Final
2008-06-01,project_area,SPI-3,655.0279,-0.4934,normal,CHIRPS v2 Final
2009-06-01,project_area,SPI-3,617.0651,-0.7693,normal,CHIRPS v2 Final
2010-06-01,project_area,SPI-3,966.5659,1.4455,wet,CHIRPS v2 Final
2011-06-01,project_area,SPI-3,569.5251,-1.1316,moderate_dry,CHIRPS v2 Final
2012-06-01,project_area,SPI-3,524.0233,-1.4981,moderate_dry,CHIRPS v2 Final
2013-06-01,project_area,SPI-3,862.5835,0.8516,normal,CHIRPS v2 Final
2014-06-01,project_area,SPI-3,804.3087,0.4980,normal,CHIRPS v2 Final
2015-06-01,project_area,SPI-3,739.1785,0.0820,normal,CHIRPS v2 Final
2016-06-01,project_area,SPI-3,973.2720,1.4824,wet,CHIRPS v2 Final
2017-06-01,project_area,SPI-3,852.8437,0.7936,normal,CHIRPS v2 Final
2018-06-01,project_area,SPI-3,891.6712,1.0223,wet,CHIRPS v2 Final
2019-06-01,project_area,SPI-3,734.1359,0.0488,normal,CHIRPS v2 Final
2020-06-01,project_area,SPI-3,988.7156,1.5666,very_wet,CHIRPS v2 Final
2021-06-01,project_area,SPI-3,761.5309,0.2274,normal,CHIRPS v2 Final
2022-06-01,project_area,SPI-3,891.4803,1.0212,wet,CHIRPS v2 Final
2023-06-01,project_area,SPI-3,575.3077,-1.0864,moderate_dry,CHIRPS v2 Final
2024-06-01,project_area,SPI-3,815.7780,0.5689,normal,CHIRPS v2 Final
2025-06-01,project_area,SPI-3,845.2912,0.7484,normal,CHIRPS v2 Final
1981-07-01,project_area,SPI-3,688.3439,0.4724,normal,CHIRPS v2 Final
1982-07-01,project_area,SPI-3,278.3114,-1.7801,severe_drought,CHIRPS v2 Final
1983-07-01,project_area,SPI-3,825.7343,1.0112,wet,CHIRPS v2 Final
1984-07-01,project_area,SPI-3,626.2344,0.2053,normal,CHIRPS v2 Final
1985-07-01,project_area,SPI-3,976.5115,1.5392,very_wet,CHIRPS v2 Final
1986-07-01,project_area,SPI-3,689.8689,0.4787,normal,CHIRPS v2 Final
1987-07-01,project_area,SPI-3,447.7922,-0.6773,normal,CHIRPS v2 Final
1988-07-01,project_area,SPI-3,603.0565,0.1012,normal,CHIRPS v2 Final
1989-07-01,project_area,SPI-3,651.9473,0.3179,normal,CHIRPS v2 Final
1990-07-01,project_area,SPI-3,549.4664,-0.1504,normal,CHIRPS v2 Final
1991-07-01,project_area,SPI-3,349.4568,-1.2720,moderate_dry,CHIRPS v2 Final
1992-07-01,project_area,SPI-3,544.6882,-0.1736,normal,CHIRPS v2 Final
1993-07-01,project_area,SPI-3,821.3359,0.9949,normal,CHIRPS v2 Final
1994-07-01,project_area,SPI-3,374.4126,-1.1111,moderate_dry,CHIRPS v2 Final
1995-07-01,project_area,SPI-3,706.1574,0.5460,normal,CHIRPS v2 Final
1996-07-01,project_area,SPI-3,394.0196,-0.9898,normal,CHIRPS v2 Final
1997-07-01,project_area,SPI-3,168.2213,-2.7938,extreme_drought,CHIRPS v2 Final
1998-07-01,project_area,SPI-3,920.2435,1.3487,wet,CHIRPS v2 Final
1999-07-01,project_area,SPI-3,680.3263,0.4388,normal,CHIRPS v2 Final
2000-07-01,project_area,SPI-3,620.6825,0.1806,normal,CHIRPS v2 Final
2001-07-01,project_area,SPI-3,625.8230,0.2035,normal,CHIRPS v2 Final
2002-07-01,project_area,SPI-3,424.7253,-0.8080,normal,CHIRPS v2 Final
2003-07-01,project_area,SPI-3,266.1875,-1.8756,severe_drought,CHIRPS v2 Final
2004-07-01,project_area,SPI-3,514.3799,-0.3241,normal,CHIRPS v2 Final
2005-07-01,project_area,SPI-3,366.4913,-1.1613,moderate_dry,CHIRPS v2 Final
2006-07-01,project_area,SPI-3,647.9366,0.3005,normal,CHIRPS v2 Final
2007-07-01,project_area,SPI-3,778.9609,0.8349,normal,CHIRPS v2 Final
2008-07-01,project_area,SPI-3,542.8942,-0.1823,normal,CHIRPS v2 Final
2009-07-01,project_area,SPI-3,424.1403,-0.8114,normal,CHIRPS v2 Final
2010-07-01,project_area,SPI-3,1115.1383,1.9801,very_wet,CHIRPS v2 Final
2011-07-01,project_area,SPI-3,345.6514,-1.2972,moderate_dry,CHIRPS v2 Final
2012-07-01,project_area,SPI-3,492.6258,-0.4359,normal,CHIRPS v2 Final
2013-07-01,project_area,SPI-3,821.0746,0.9939,normal,CHIRPS v2 Final
2014-07-01,project_area,SPI-3,602.1559,0.0971,normal,CHIRPS v2 Final
2015-07-01,project_area,SPI-3,402.6432,-0.9378,normal,CHIRPS v2 Final
2016-07-01,project_area,SPI-3,900.2571,1.2793,wet,CHIRPS v2 Final
2017-07-01,project_area,SPI-3,712.0972,0.5703,normal,CHIRPS v2 Final
2018-07-01,project_area,SPI-3,647.5592,0.2989,normal,CHIRPS v2 Final
2019-07-01,project_area,SPI-3,366.9671,-1.1583,moderate_dry,CHIRPS v2 Final
2020-07-01,project_area,SPI-3,807.8072,0.9444,normal,CHIRPS v2 Final
2021-07-01,project_area,SPI-3,758.0808,0.7539,normal,CHIRPS v2 Final
2022-07-01,project_area,SPI-3,980.3348,1.5518,very_wet,CHIRPS v2 Final
2023-07-01,project_area,SPI-3,547.0329,-0.1622,normal,CHIRPS v2 Final
2024-07-01,project_area,SPI-3,663.3118,0.3667,normal,CHIRPS v2 Final
2025-07-01,project_area,SPI-3,664.0063,0.3697,normal,CHIRPS v2 Final
1981-08-01,project_area,SPI-3,410.8931,-0.0782,normal,CHIRPS v2 Final
1982-08-01,project_area,SPI-3,118.7393,-2.0443,extreme_drought,CHIRPS v2 Final
1983-08-01,project_area,SPI-3,443.1467,0.0672,normal,CHIRPS v2 Final
1984-08-01,project_area,SPI-3,406.5783,-0.0982,normal,CHIRPS v2 Final
1985-08-01,project_area,SPI-3,763.5473,1.2311,wet,CHIRPS v2 Final
1986-08-01,project_area,SPI-3,536.8994,0.4531,normal,CHIRPS v2 Final
1987-08-01,project_area,SPI-3,246.1049,-0.9771,normal,CHIRPS v2 Final
1988-08-01,project_area,SPI-3,624.5827,0.7756,normal,CHIRPS v2 Final
1989-08-01,project_area,SPI-3,558.2625,0.5347,normal,CHIRPS v2 Final
1990-08-01,project_area,SPI-3,381.7962,-0.2160,normal,CHIRPS v2 Final
1991-08-01,project_area,SPI-3,114.5064,-2.0922,extreme_drought,CHIRPS v2 Final
1992-08-01,project_area,SPI-3,374.2399,-0.2530,normal,CHIRPS v2 Final
1993-08-01,project_area,SPI-3,443.7975,0.0700,normal,CHIRPS v2 Final
1994-08-01,project_area,SPI-3,344.7661,-0.4022,normal,CHIRPS v2 Final
1995-08-01,project_area,SPI-3,515.1624,0.3679,normal,CHIRPS v2 Final
1996-08-01,project_area,SPI-3,609.7917,0.7234,normal,CHIRPS v2 Final
1997-08-01,project_area,SPI-3,101.7569,-2.2449,extreme_drought,CHIRPS v2 Final
1998-08-01,project_area,SPI-3,901.4858,1.6333,very_wet,CHIRPS v2 Final
1999-08-01,project_area,SPI-3,524.0542,0.4030,normal,CHIRPS v2 Final
2000-08-01,project_area,SPI-3,618.8263,0.7553,normal,CHIRPS v2 Final
2001-08-01,project_area,SPI-3,367.5097,-0.2863,normal,CHIRPS v2 Final
2002-08-01,project_area,SPI-3,291.1170,-0.6981,normal,CHIRPS v2 Final
2003-08-01,project_area,SPI-3,202.4317,-1.2847,moderate_dry,CHIRPS v2 Final
2004-08-01,project_area,SPI-3,293.3238,-0.6852,normal,CHIRPS v2 Final
2005-08-01,project_area,SPI-3,340.7831,-0.4231,normal,CHIRPS v2 Final
2006-08-01,project_area,SPI-3,385.3787,-0.1987,normal,CHIRPS v2 Final
2007-08-01,project_area,SPI-3,700.0828,1.0303,wet,CHIRPS v2 Final
2008-08-01,project_area,SPI-3,662.0648,0.9044,normal,CHIRPS v2 Final
2009-08-01,project_area,SPI-3,297.6896,-0.6599,normal,CHIRPS v2 Final
2010-08-01,project_area,SPI-3,1099.4008,2.1476,extremely_wet,CHIRPS v2 Final
2011-08-01,project_area,SPI-3,186.7558,-1.4067,moderate_dry,CHIRPS v2 Final
2012-08-01,project_area,SPI-3,408.6937,-0.0883,normal,CHIRPS v2 Final
2013-08-01,project_area,SPI-3,592.0215,0.6595,normal,CHIRPS v2 Final
2014-08-01,project_area,SPI-3,416.5298,-0.0522,normal,CHIRPS v2 Final
2015-08-01,project_area,SPI-3,170.8390,-1.5383,severe_drought,CHIRPS v2 Final
2016-08-01,project_area,SPI-3,549.2082,0.5004,normal,CHIRPS v2 Final
2017-08-01,project_area,SPI-3,565.1176,0.5604,normal,CHIRPS v2 Final
2018-08-01,project_area,SPI-3,293.4608,-0.6844,normal,CHIRPS v2 Final
2019-08-01,project_area,SPI-3,207.2629,-1.2485,moderate_dry,CHIRPS v2 Final
2020-08-01,project_area,SPI-3,555.3390,0.5236,normal,CHIRPS v2 Final
2021-08-01,project_area,SPI-3,782.7224,1.2896,wet,CHIRPS v2 Final
2022-08-01,project_area,SPI-3,970.7037,1.8205,very_wet,CHIRPS v2 Final
2023-08-01,project_area,SPI-3,421.5609,-0.0293,normal,CHIRPS v2 Final
2024-08-01,project_area,SPI-3,516.9604,0.3750,normal,CHIRPS v2 Final
2025-08-01,project_area,SPI-3,676.4917,0.9527,normal,CHIRPS v2 Final
1981-09-01,project_area,SPI-3,464.1469,0.4171,normal,CHIRPS v2 Final
1982-09-01,project_area,SPI-3,88.6149,-1.5454,severe_drought,CHIRPS v2 Final
1983-09-01,project_area,SPI-3,386.7128,0.1491,normal,CHIRPS v2 Final
1984-09-01,project_area,SPI-3,621.9761,0.8833,normal,CHIRPS v2 Final
1985-09-01,project_area,SPI-3,708.8806,1.1076,wet,CHIRPS v2 Final
1986-09-01,project_area,SPI-3,377.8778,0.1163,normal,CHIRPS v2 Final
1987-09-01,project_area,SPI-3,188.2686,-0.7680,normal,CHIRPS v2 Final
1988-09-01,project_area,SPI-3,718.0983,1.1304,wet,CHIRPS v2 Final
1989-09-01,project_area,SPI-3,657.2496,0.9766,normal,CHIRPS v2 Final
1990-09-01,project_area,SPI-3,314.9939,-0.1335,normal,CHIRPS v2 Final
1991-09-01,project_area,SPI-3,72.4854,-1.7287,severe_drought,CHIRPS v2 Final
1992-09-01,project_area,SPI-3,493.5184,0.5109,normal,CHIRPS v2 Final
1993-09-01,project_area,SPI-3,281.9397,-0.2787,normal,CHIRPS v2 Final
1994-09-01,project_area,SPI-3,133.2728,-1.1437,moderate_dry,CHIRPS v2 Final
1995-09-01,project_area,SPI-3,337.1050,-0.0421,normal,CHIRPS v2 Final
1996-09-01,project_area,SPI-3,502.2552,0.5381,normal,CHIRPS v2 Final
1997-09-01,project_area,SPI-3,88.3915,-1.5478,severe_drought,CHIRPS v2 Final
1998-09-01,project_area,SPI-3,775.8735,1.2689,wet,CHIRPS v2 Final
1999-09-01,project_area,SPI-3,495.4090,0.5168,normal,CHIRPS v2 Final
2000-09-01,project_area,SPI-3,556.9598,0.7018,normal,CHIRPS v2 Final
2001-09-01,project_area,SPI-3,391.8179,0.1678,normal,CHIRPS v2 Final
2002-09-01,project_area,SPI-3,69.5253,-1.7657,severe_drought,CHIRPS v2 Final
2003-09-01,project_area,SPI-3,192.4283,-0.7430,normal,CHIRPS v2 Final
2004-09-01,project_area,SPI-3,288.3222,-0.2497,normal,CHIRPS v2 Final
2005-09-01,project_area,SPI-3,304.1251,-0.1800,normal,CHIRPS v2 Final
2006-09-01,project_area,SPI-3,97.3036,-1.4570,moderate_dry,CHIRPS v2 Final
2007-09-01,project_area,SPI-3,495.8320,0.5182,normal,CHIRPS v2 Final
2008-09-01,project_area,SPI-3,608.9706,0.8480,normal,CHIRPS v2 Final
2009-09-01,project_area,SPI-3,152.6262,-1.0005,moderate_dry,CHIRPS v2 Final
2010-09-01,project_area,SPI-3,1247.6724,2.2135,extremely_wet,CHIRPS v2 Final
2011-09-01,project_area,SPI-3,241.3240,-0.4742,normal,CHIRPS v2 Final
2012-09-01,project_area,SPI-3,335.8087,-0.0473,normal,CHIRPS v2 Final
2013-09-01,project_area,SPI-3,465.5682,0.4217,normal,CHIRPS v2 Final
